listing_id,city_id,district_name,tag
257,2,,地铁可达
258,2,,两房
258,2,,豪装
258,2,,名校区
258,2,,楼龄新
259,2,,三房
259,2,,朝南
259,2,,豪装
259,2,,名校区
259,2,,地铁可达
259,2,,楼龄新
259,2,,带电梯
260,2,,四房
260,2,,名校区
260,2,,地铁可达
260,2,,带电梯
261,2,,三房
261,2,,朝南
261,2,,精装
261,2,,名校区
261,2,,带电梯
262,2,,三房
262,2,,朝南
262,2,,精装
262,2,,名校区
262,2,,近地铁
262,2,,楼龄新
263,2,,三房
263,2,,朝南
263,2,,南北通透
263,2,,豪装
263,2,,名校区
263,2,,近地铁
263,2,,带电梯
264,2,,三房
264,2,,名校区
264,2,,地铁可达
264,2,,带电梯
265,2,,四房
265,2,,朝南
265,2,,南北通透
265,2,,精装
265,2,,名校区
265,2,,地铁可达
265,2,,楼龄新
265,2,,带电梯
266,2,,两房
266,2,,朝南
266,2,,毛坯
266,2,,名校区
267,2,,四房
267,2,,朝南
267,2,,精装
267,2,,名校区
267,2,,近地铁
267,2,,带电梯
268,2,,四房
268,2,,朝南
268,2,,豪装
268,2,,名校区
268,2,,近地铁
268,2,,带电梯
269,2,,三房
269,2,,毛坯
269,2,,名校区
269,2,,近地铁
269,2,,带电梯
270,2,,三房
270,2,,毛坯
270,2,,名校区
270,2,,近地铁
270,2,,楼龄新
270,2,,带电梯
271,2,,三房
271,2,,朝南
271,2,,名校区
271,2,,地铁可达
272,2,,三房
272,2,,朝南
272,2,,名校区
272,2,,近地铁
272,2,,楼龄新
272,2,,带电梯
273,2,,三房
273,2,,精装
273,2,,名校区
273,2,,地铁可达
273,2,,楼龄新
273,2,,带电梯
274,2,,四房
274,2,,毛坯
274,2,,名校区
274,2,,地铁可达
274,2,,楼龄新
274,2,,带电梯
275,2,,四房
275,2,,朝南
275,2,,毛坯
275,2,,名校区
275,2,,地铁可达
275,2,,楼龄新
275,2,,带电梯
276,2,,两房
276,2,,精装
276,2,,名校区
276,2,,地铁可达
276,2,,带电梯
277,2,,两房
277,2,,精装
277,2,,名校区
277,2,,近地铁
277,2,,楼龄新
277,2,,带电梯
278,2,,四房
278,2,,豪装
278,2,,名校区
278,2,,地铁可达
278,2,,带电梯
279,2,,两房
279,2,,朝南
279,2,,豪装
279,2,,名校区
279,2,,近地铁
279,2,,带电梯
280,2,,三房
280,2,,朝南
280,2,,精装
280,2,,名校区
280,2,,地铁可达
280,2,,楼龄新
280,2,,带电梯
281,2,,三房
281,2,,名校区
281,2,,近地铁
282,2,,两房
282,2,,朝南
282,2,,精装
282,2,,名校区
283,2,,四房
283,2,,朝南
283,2,,豪装
283,2,,名校区
283,2,,近地铁
283,2,,带电梯
284,2,,三房
284,2,,名校区
284,2,,近地铁
284,2,,楼龄新
284,2,,带电梯
285,2,,三房
285,2,,朝南
285,2,,南北通透
285,2,,豪装
285,2,,名校区
285,2,,地铁可达
285,2,,带电梯
286,2,,三房
286,2,,朝南
286,2,,名校区
286,2,,近地铁
286,2,,带电梯
287,2,,三房
287,2,,朝南
287,2,,南北通透
287,2,,名校区
287,2,,地铁可达
287,2,,带电梯
288,2,,三房
288,2,,朝南
288,2,,精装
288,2,,名校区
288,2,,近地铁
288,2,,楼龄新
289,2,,三房
289,2,,朝南
289,2,,豪装
289,2,,名校区
289,2,,地铁可达
289,2,,楼龄新
290,2,,三房
290,2,,朝南
290,2,,名校区
290,2,,楼龄新
290,2,,带电梯
291,2,,三房
291,2,,朝南
291,2,,南北通透
291,2,,名校区
291,2,,近地铁
291,2,,带电梯
292,2,,两房
292,2,,毛坯
292,2,,名校区
292,2,,带电梯
293,2,,三房
293,2,,朝南
293,2,,名校区
293,2,,地铁可达
294,2,,四房
294,2,,朝南
294,2,,豪装
294,2,,名校区
294,2,,地铁可达
294,2,,带电梯
295,2,,三房
295,2,,毛坯
295,2,,名校区
295,2,,地铁可达
295,2,,楼龄新
295,2,,带电梯
296,2,,两房
296,2,,朝南
296,2,,名校区
296,2,,地铁可达
296,2,,带电梯
297,2,,两房
297,2,,名校区
297,2,,近地铁
297,2,,带电梯
298,2,,三房
298,2,,精装
298,2,,名校区
298,2,,近地铁
298,2,,楼龄新
298,2,,带电梯
299,2,,四房
299,2,,名校区
299,2,,地铁可达
299,2,,带电梯
300,2,,两房
300,2,,朝南
300,2,,南北通透
300,2,,精装
300,2,,名校区
300,2,,地铁可达
300,2,,楼龄新
301,2,,三房
301,2,,朝南
301,2,,南北通透
301,2,,毛坯
301,2,,名校区
301,2,,近地铁
301,2,,带电梯
302,2,,两房
302,2,,朝南
302,2,,毛坯
302,2,,名校区
302,2,,带电梯
303,2,,两房
303,2,,朝南
303,2,,南北通透
303,2,,名校区
303,2,,近地铁
303,2,,楼龄新
303,2,,带电梯
304,2,,三房
304,2,,朝南
304,2,,南北通透
304,2,,精装
304,2,,名校区
304,2,,近地铁
304,2,,楼龄新
305,2,,两房
305,2,,毛坯
305,2,,名校区
305,2,,地铁可达
305,2,,带电梯
306,2,,四房
306,2,,朝南
306,2,,南北通透
306,2,,毛坯
306,2,,名校区
306,2,,带电梯
307,2,,三房
307,2,,朝南
307,2,,南北通透
307,2,,精装
307,2,,名校区
307,2,,地铁可达
307,2,,带电梯
308,2,,四房
308,2,,精装
308,2,,名校区
308,2,,地铁可达
308,2,,带电梯
309,2,,两房
309,2,,朝南
309,2,,名校区
309,2,,地铁可达
309,2,,楼龄新
309,2,,带电梯
310,2,,三房
310,2,,朝南
310,2,,名校区
310,2,,地铁可达
310,2,,带电梯
311,2,,四房
311,2,,朝南
311,2,,精装
311,2,,名校区
311,2,,近地铁
311,2,,楼龄新
312,2,,四房
312,2,,朝南
312,2,,豪装
312,2,,名校区
312,2,,地铁可达
312,2,,楼龄新
313,2,,三房
313,2,,朝南
313,2,,豪装
313,2,,名校区
313,2,,地铁可达
313,2,,带电梯
314,2,,四房
314,2,,毛坯
314,2,,名校区
314,2,,楼龄新
314,2,,带电梯
315,2,,三房
315,2,,朝南
315,2,,豪装
315,2,,名校区
315,2,,地铁可达
316,2,,三房
316,2,,朝南
316,2,,名校区
317,2,,三房
317,2,,朝南
317,2,,毛坯
317,2,,名校区
317,2,,近地铁
317,2,,楼龄新
317,2,,带电梯
318,2,,三房
318,2,,朝南
318,2,,毛坯
318,2,,名校区
318,2,,地铁可达
318,2,,带电梯
319,2,,三房
319,2,,朝南
319,2,,毛坯
319,2,,名校区
319,2,,近地铁
319,2,,楼龄新
319,2,,带电梯
320,2,,四房
320,2,,毛坯
320,2,,名校区
320,2,,地铁可达
320,2,,楼龄新
320,2,,带电梯
321,2,,三房
321,2,,精装
321,2,,名校区
321,2,,近地铁
321,2,,带电梯
322,2,,两房
322,2,,朝南
322,2,,精装
322,2,,名校区
322,2,,近地铁
322,2,,带电梯
323,2,,三房
323,2,,朝南
323,2,,南北通透
323,2,,精装
323,2,,名校区
323,2,,近地铁
323,2,,楼龄新
323,2,,带电梯
324,2,,三房
324,2,,朝南
324,2,,南北通透
324,2,,名校区
324,2,,地铁可达
325,2,,三房
325,2,,朝南
325,2,,南北通透
325,2,,名校区
325,2,,地铁可达
325,2,,带电梯
326,2,,两房
326,2,,朝南
326,2,,毛坯
326,2,,近地铁
326,2,,楼龄新
326,2,,带电梯
327,2,,三房
327,2,,朝南
327,2,,豪装
327,2,,地铁可达
327,2,,带电梯
328,2,,四房
328,2,,朝南
328,2,,豪装
328,2,,地铁可达
328,2,,带电梯
329,2,,三房
329,2,,朝南
329,2,,豪装
329,2,,地铁可达
329,2,,楼龄新
329,2,,带电梯
330,2,,四房
330,2,,笋盘
330,2,,朝南
330,2,,南北通透
330,2,,精装
330,2,,地铁可达
330,2,,楼龄新
330,2,,带电梯
331,2,,四房
331,2,,朝南
331,2,,精装
331,2,,地铁可达
331,2,,楼龄新
332,2,,两房
332,2,,朝南
332,2,,楼龄新
332,2,,带电梯
333,2,,两房
333,2,,朝南
333,2,,南北通透
333,2,,豪装
333,2,,近地铁
333,2,,楼龄新
333,2,,带电梯
334,2,,三房
334,2,,朝南
334,2,,南北通透
334,2,,毛坯
334,2,,楼龄新
334,2,,带电梯
335,2,,两房
335,2,,朝南
335,2,,地铁可达
335,2,,楼龄新
335,2,,带电梯
336,2,,三房
336,2,,朝南
336,2,,南北通透
336,2,,楼龄新
336,2,,带电梯
337,2,,两房
337,2,,朝南
337,2,,楼龄新
338,2,,两房
338,2,,豪装
338,2,,地铁可达
338,2,,带电梯
339,2,,两房
339,2,,朝南
339,2,,南北通透
339,2,,近地铁
340,2,,四房
340,2,,朝南
340,2,,毛坯
340,2,,地铁可达
340,2,,带电梯
341,2,,四房
341,2,,朝南
341,2,,南北通透
341,2,,豪装
341,2,,近地铁
341,2,,楼龄新
341,2,,带电梯
342,2,,两房
342,2,,楼龄新
343,2,,三房
343,2,,朝南
343,2,,南北通透
343,2,,精装
344,2,,三房
344,2,,朝南
344,2,,毛坯
345,2,,四房
345,2,,地铁可达
345,2,,楼龄新
346,2,,三房
346,2,,朝南
346,2,,地铁可达
346,2,,楼龄新
346,2,,带电梯
347,2,,四房
347,2,,朝南
347,2,,地铁可达
347,2,,楼龄新
347,2,,带电梯
348,2,,四房
348,2,,笋盘
348,2,,朝南
348,2,,毛坯
348,2,,地铁可达
348,2,,带电梯
349,2,,三房
349,2,,精装
349,2,,近地铁
349,2,,楼龄新
350,2,,三房
350,2,,笋盘
350,2,,朝南
350,2,,近地铁
350,2,,楼龄新
350,2,,带电梯
351,2,,四房
351,2,,笋盘
351,2,,朝南
351,2,,南北通透
351,2,,精装
351,2,,近地铁
351,2,,带电梯
352,2,,四房
352,2,,朝南
352,2,,豪装
352,2,,楼龄新
352,2,,带电梯
353,2,,三房
353,2,,笋盘
353,2,,朝南
353,2,,南北通透
353,2,,豪装
353,2,,地铁可达
353,2,,楼龄新
353,2,,带电梯
354,2,,三房
354,2,,朝南
354,2,,南北通透
354,2,,精装
354,2,,带电梯
355,2,,四房
355,2,,笋盘
355,2,,精装
355,2,,地铁可达
356,2,,四房
356,2,,笋盘
356,2,,朝南
356,2,,南北通透
356,2,,毛坯
356,2,,地铁可达
356,2,,带电梯
357,2,,三房
357,2,,笋盘
357,2,,精装
358,2,,三房
358,2,,笋盘
358,2,,朝南
358,2,,地铁可达
358,2,,楼龄新
358,2,,带电梯
359,2,,两房
359,2,,朝南
359,2,,南北通透
359,2,,地铁可达
360,2,,四房
360,2,,笋盘
360,2,,地铁可达
360,2,,楼龄新
361,2,,四房
361,2,,笋盘
361,2,,朝南
361,2,,南北通透
361,2,,精装
361,2,,近地铁
361,2,,带电梯
362,2,,两房
362,2,,笋盘
362,2,,朝南
362,2,,毛坯
362,2,,地铁可达
362,2,,楼龄新
362,2,,带电梯
363,2,,四房
363,2,,朝南
363,2,,南北通透
363,2,,毛坯
363,2,,近地铁
363,2,,楼龄新
363,2,,带电梯
364,2,,三房
364,2,,笋盘
364,2,,地铁可达
364,2,,楼龄新
364,2,,带电梯
365,2,,三房
365,2,,豪装
365,2,,地铁可达
365,2,,带电梯
366,2,,三房
366,2,,精装
366,2,,地铁可达
366,2,,楼龄新
367,2,,三房
367,2,,朝南
367,2,,南北通透
367,2,,精装
367,2,,近地铁
367,2,,楼龄新
367,2,,带电梯
368,2,,四房
368,2,,朝南
368,2,,毛坯
368,2,,地铁可达
368,2,,楼龄新
369,2,,三房
369,2,,笋盘
369,2,,朝南
369,2,,精装
369,2,,地铁可达
370,2,,两房
370,2,,笋盘
370,2,,朝南
370,2,,精装
370,2,,地铁可达
370,2,,楼龄新
370,2,,带电梯
371,2,,三房
371,2,,笋盘
371,2,,豪装
371,2,,地铁可达
372,2,,三房
372,2,,朝南
372,2,,南北通透
372,2,,毛坯
372,2,,近地铁
372,2,,楼龄新
372,2,,带电梯
373,2,,三房
373,2,,朝南
373,2,,毛坯
373,2,,地铁可达
374,2,,两房
374,2,,朝南
374,2,,带电梯
375,2,,三房
375,2,,朝南
375,2,,毛坯
375,2,,地铁可达
376,2,,三房
376,2,,笋盘
376,2,,豪装
376,2,,地铁可达
376,2,,楼龄新
377,2,,两房
377,2,,笋盘
377,2,,朝南
377,2,,豪装
377,2,,近地铁
377,2,,楼龄新
377,2,,带电梯
378,2,,三房
378,2,,笋盘
378,2,,毛坯
378,2,,近地铁
378,2,,带电梯
379,2,,四房
379,2,,笋盘
379,2,,朝南
379,2,,精装
379,2,,地铁可达
379,2,,楼龄新
379,2,,带电梯
380,2,,两房
380,2,,笋盘
380,2,,朝南
380,2,,豪装
380,2,,地铁可达
380,2,,楼龄新
380,2,,带电梯
381,2,,两房
381,2,,笋盘
381,2,,朝南
381,2,,毛坯
381,2,,近地铁
381,2,,楼龄新
381,2,,带电梯
382,2,,三房
382,2,,笋盘
382,2,,朝南
382,2,,南北通透
382,2,,精装
382,2,,地铁可达
382,2,,楼龄新
383,2,,三房
383,2,,笋盘
383,2,,豪装
384,2,,三房
384,2,,笋盘
384,2,,朝南
384,2,,毛坯
384,2,,地铁可达
384,2,,楼龄新
384,2,,带电梯
385,2,,三房
385,2,,笋盘
385,2,,朝南
385,2,,近地铁
385,2,,带电梯
386,2,,四房
386,2,,笋盘
386,2,,朝南
386,2,,楼龄新
387,2,,两房
387,2,,笋盘
387,2,,朝南
387,2,,毛坯
387,2,,地铁可达
388,2,,两房
388,2,,笋盘
388,2,,豪装
388,2,,近地铁
388,2,,带电梯
389,2,,四房
389,2,,朝南
390,2,,四房
390,2,,笋盘
390,2,,朝南
390,2,,地铁可达
390,2,,带电梯
391,2,,两房
391,2,,笋盘
391,2,,朝南
391,2,,精装
391,2,,带电梯
392,2,,三房
392,2,,笋盘
392,2,,朝南
392,2,,豪装
392,2,,地铁可达
392,2,,楼龄新
393,2,,两房
393,2,,笋盘
393,2,,朝南
393,2,,地铁可达
393,2,,楼龄新
393,2,,带电梯
394,2,,四房
394,2,,笋盘
394,2,,朝南
394,2,,南北通透
394,2,,精装
394,2,,近地铁
394,2,,楼龄新
394,2,,带电梯
395,2,,两房
395,2,,笋盘
395,2,,朝南
395,2,,精装
395,2,,带电梯
396,2,,三房
396,2,,笋盘
396,2,,朝南
396,2,,毛坯
396,2,,带电梯
397,2,,两房
397,2,,笋盘
397,2,,朝南
397,2,,近地铁
397,2,,带电梯
398,2,,三房
398,2,,笋盘
398,2,,朝南
398,2,,南北通透
398,2,,毛坯
398,2,,近地铁
398,2,,带电梯
399,2,,三房
399,2,,笋盘
399,2,,朝南
399,2,,地铁可达
399,2,,带电梯
400,2,,三房
400,2,,笋盘
400,2,,朝南
400,2,,南北通透
400,2,,豪装
400,2,,地铁可达
400,2,,楼龄新
401,2,,三房
401,2,,笋盘
401,2,,朝南
401,2,,精装
401,2,,楼龄新
401,2,,带电梯
402,2,,三房
402,2,,笋盘
402,2,,朝南
402,2,,南北通透
402,2,,豪装
402,2,,近地铁
402,2,,带电梯
403,2,,四房
403,2,,笋盘
403,2,,朝南
403,2,,豪装
403,2,,楼龄新
403,2,,带电梯
404,2,,三房
404,2,,笋盘
404,2,,毛坯
404,2,,地铁可达
404,2,,楼龄新
404,2,,带电梯
405,2,,四房
405,2,,笋盘
405,2,,朝南
405,2,,毛坯
405,2,,近地铁
405,2,,带电梯
406,2,,两房
406,2,,笋盘
406,2,,朝南
406,2,,豪装
406,2,,地铁可达
406,2,,楼龄新
406,2,,带电梯
407,2,,三房
407,2,,笋盘
407,2,,朝南
407,2,,豪装
407,2,,带电梯
408,2,,两房
408,2,,笋盘
408,2,,朝南
408,2,,南北通透
408,2,,精装
408,2,,近地铁
408,2,,带电梯
409,2,,四房
409,2,,笋盘
409,2,,朝南
409,2,,南北通透
409,2,,豪装
409,2,,地铁可达
409,2,,带电梯
410,2,,四房
410,2,,笋盘
410,2,,朝南
410,2,,南北通透
410,2,,豪装
410,2,,带电梯
411,2,,三房
411,2,,笋盘
411,2,,朝南
411,2,,豪装
411,2,,近地铁
411,2,,楼龄新
411,2,,带电梯
412,2,,三房
412,2,,笋盘
412,2,,朝南
412,2,,南北通透
412,2,,豪装
412,2,,地铁可达
412,2,,带电梯
413,2,,三房
413,2,,笋盘
413,2,,朝南
413,2,,精装
413,2,,地铁可达
413,2,,带电梯
414,2,,两房
414,2,,笋盘
414,2,,毛坯
414,2,,带电梯
415,2,,两房
415,2,,笋盘
415,2,,朝南
415,2,,豪装
415,2,,地铁可达
415,2,,楼龄新
415,2,,带电梯
416,2,,四房
416,2,,笋盘
416,2,,朝南
416,2,,南北通透
416,2,,豪装
416,2,,地铁可达
416,2,,楼龄新
416,2,,带电梯
417,2,,四房
417,2,,笋盘
417,2,,地铁可达
418,2,,两房
418,2,,笋盘
418,2,,朝南
418,2,,南北通透
418,2,,毛坯
418,2,,近地铁
418,2,,带电梯
419,2,,两房
419,2,,笋盘
419,2,,朝南
419,2,,南北通透
419,2,,毛坯
419,2,,近地铁
419,2,,楼龄新
419,2,,带电梯
420,2,,三房
420,2,,笋盘
420,2,,朝南
420,2,,南北通透
420,2,,豪装
420,2,,近地铁
420,2,,带电梯
421,2,,两房
421,2,,笋盘
421,2,,豪装
421,2,,地铁可达
421,2,,带电梯
422,2,,三房
422,2,,笋盘
422,2,,朝南
422,2,,精装
422,2,,近地铁
422,2,,楼龄新
422,2,,带电梯
423,2,,三房
423,2,,笋盘
423,2,,毛坯
423,2,,近地铁
423,2,,楼龄新
423,2,,带电梯
424,2,,三房
424,2,,笋盘
424,2,,朝南
424,2,,豪装
424,2,,地铁可达
424,2,,带电梯
425,2,,三房
425,2,,笋盘
425,2,,朝南
425,2,,南北通透
425,2,,精装
425,2,,带电梯
426,2,,两房
426,2,,笋盘
426,2,,朝南
426,2,,精装
426,2,,地铁可达
426,2,,楼龄新
426,2,,带电梯
427,2,,两房
427,2,,笋盘
427,2,,朝南
427,2,,近地铁
427,2,,带电梯
428,2,,两房
428,2,,笋盘
428,2,,朝南
428,2,,毛坯
428,2,,地铁可达
428,2,,带电梯
429,2,,三房
429,2,,笋盘
429,2,,朝南
429,2,,地铁可达
430,2,,三房
430,2,,笋盘
430,2,,朝南
430,2,,南北通透
430,2,,地铁可达
430,2,,楼龄新
430,2,,带电梯
431,2,,三房
431,2,,笋盘
431,2,,朝南
431,2,,毛坯
431,2,,近地铁
431,2,,楼龄新
431,2,,带电梯
432,2,,三房
432,2,,朝南
432,2,,名校区
432,2,,地铁可达
432,2,,楼龄新
432,2,,带电梯
433,2,,两房
433,2,,朝南
433,2,,南北通透
433,2,,豪装
433,2,,名校区
433,2,,近地铁
433,2,,带电梯
434,2,,两房
434,2,,朝南
434,2,,南北通透
434,2,,豪装
434,2,,名校区
434,2,,近地铁
435,2,,两房
435,2,,朝南
435,2,,名校区
435,2,,楼龄新
435,2,,带电梯
436,2,,四房
436,2,,朝南
436,2,,南北通透
436,2,,精装
436,2,,名校区
436,2,,近地铁
437,2,,三房
437,2,,精装
437,2,,名校区
437,2,,近地铁
438,2,,三房
438,2,,朝南
438,2,,精装
438,2,,名校区
438,2,,地铁可达
438,2,,楼龄新
439,2,,两房
439,2,,豪装
439,2,,名校区
439,2,,地铁可达
439,2,,楼龄新
439,2,,带电梯
440,2,,三房
440,2,,朝南
440,2,,南北通透
440,2,,豪装
440,2,,名校区
440,2,,近地铁
440,2,,楼龄新
440,2,,带电梯
441,2,,三房
441,2,,朝南
441,2,,南北通透
441,2,,精装
441,2,,名校区
441,2,,近地铁
441,2,,楼龄新
441,2,,带电梯
442,2,,三房
442,2,,朝南
442,2,,名校区
442,2,,近地铁
442,2,,带电梯
443,2,,两房
443,2,,朝南
443,2,,精装
443,2,,名校区
443,2,,地铁可达
443,2,,楼龄新
443,2,,带电梯
444,2,,四房
444,2,,精装
444,2,,名校区
444,2,,地铁可达
444,2,,楼龄新
445,2,,三房
445,2,,朝南
445,2,,精装
445,2,,名校区
445,2,,地铁可达
445,2,,楼龄新
446,2,,三房
446,2,,朝南
446,2,,精装
446,2,,名校区
446,2,,楼龄新
447,2,,四房
447,2,,朝南
447,2,,南北通透
447,2,,名校区
447,2,,地铁可达
447,2,,楼龄新
447,2,,带电梯
448,2,,两房
448,2,,朝南
448,2,,精装
448,2,,名校区
448,2,,地铁可达
448,2,,楼龄新
448,2,,带电梯
449,2,,三房
449,2,,朝南
449,2,,精装
449,2,,名校区
449,2,,近地铁
449,2,,带电梯
450,2,,三房
450,2,,朝南
450,2,,名校区
450,2,,近地铁
450,2,,楼龄新
451,2,,三房
451,2,,朝南
451,2,,南北通透
451,2,,豪装
451,2,,名校区
451,2,,近地铁
451,2,,楼龄新
451,2,,带电梯
452,2,,四房
452,2,,朝南
452,2,,精装
452,2,,名校区
452,2,,近地铁
452,2,,楼龄新
452,2,,带电梯
453,2,,三房
453,2,,朝南
453,2,,豪装
453,2,,名校区
453,2,,近地铁
453,2,,带电梯
454,2,,三房
454,2,,朝南
454,2,,毛坯
454,2,,名校区
454,2,,近地铁
454,2,,带电梯
455,2,,两房
455,2,,朝南
455,2,,精装
455,2,,名校区
455,2,,地铁可达
455,2,,带电梯
456,2,,两房
456,2,,朝南
456,2,,毛坯
456,2,,名校区
456,2,,近地铁
456,2,,楼龄新
456,2,,带电梯
457,2,,三房
457,2,,朝南
457,2,,名校区
457,2,,地铁可达
457,2,,楼龄新
457,2,,带电梯
458,2,,四房
458,2,,朝南
458,2,,名校区
458,2,,地铁可达
458,2,,楼龄新
458,2,,带电梯
459,2,,三房
459,2,,名校区
459,2,,带电梯
460,2,,两房
460,2,,朝南
460,2,,名校区
460,2,,近地铁
460,2,,楼龄新
461,2,,三房
461,2,,朝南
461,2,,豪装
461,2,,名校区
461,2,,近地铁
461,2,,带电梯
462,2,,四房
462,2,,朝南
462,2,,南北通透
462,2,,毛坯
462,2,,名校区
462,2,,近地铁
462,2,,带电梯
463,2,,三房
463,2,,朝南
463,2,,毛坯
463,2,,名校区
463,2,,近地铁
463,2,,楼龄新
463,2,,带电梯
464,2,,三房
464,2,,朝南
464,2,,名校区
464,2,,地铁可达
465,2,,两房
465,2,,朝南
465,2,,毛坯
465,2,,名校区
465,2,,地铁可达
466,2,,三房
466,2,,朝南
466,2,,南北通透
466,2,,豪装
466,2,,名校区
466,2,,近地铁
466,2,,楼龄新
466,2,,带电梯
467,2,,两房
467,2,,朝南
467,2,,南北通透
467,2,,名校区
467,2,,地铁可达
467,2,,楼龄新
468,2,,三房
468,2,,朝南
468,2,,精装
468,2,,名校区
468,2,,近地铁
468,2,,带电梯
469,2,,三房
469,2,,朝南
469,2,,毛坯
469,2,,名校区
469,2,,地铁可达
469,2,,带电梯
470,2,,两房
470,2,,豪装
470,2,,名校区
470,2,,近地铁
470,2,,楼龄新
470,2,,带电梯
471,2,,四房
471,2,,朝南
471,2,,毛坯
471,2,,名校区
471,2,,地铁可达
471,2,,楼龄新
472,2,,三房
472,2,,朝南
472,2,,名校区
472,2,,近地铁
473,2,,四房
473,2,,朝南
473,2,,名校区
473,2,,楼龄新
473,2,,带电梯
474,2,,三房
474,2,,朝南
474,2,,毛坯
474,2,,名校区
474,2,,近地铁
474,2,,带电梯
475,2,,三房
475,2,,朝南
475,2,,名校区
475,2,,地铁可达
475,2,,楼龄新
476,2,,两房
476,2,,精装
476,2,,名校区
476,2,,近地铁
476,2,,楼龄新
476,2,,带电梯
477,2,,三房
477,2,,朝南
477,2,,南北通透
477,2,,豪装
477,2,,名校区
477,2,,近地铁
477,2,,楼龄新
478,2,,三房
478,2,,朝南
478,2,,南北通透
478,2,,毛坯
478,2,,名校区
478,2,,地铁可达
478,2,,带电梯
479,2,,三房
479,2,,朝南
479,2,,精装
479,2,,名校区
479,2,,近地铁
479,2,,楼龄新
480,2,,两房
480,2,,豪装
480,2,,名校区
480,2,,带电梯
481,2,,三房
481,2,,朝南
481,2,,精装
481,2,,名校区
481,2,,地铁可达
481,2,,楼龄新
481,2,,带电梯
482,2,,三房
482,2,,名校区
482,2,,地铁可达
482,2,,楼龄新
482,2,,带电梯
483,2,,三房
483,2,,高价
483,2,,朝南
483,2,,豪装
483,2,,名校区
483,2,,地铁可达
483,2,,楼龄新
483,2,,带电梯
484,2,,两房
484,2,,高价
484,2,,精装
484,2,,名校区
484,2,,近地铁
484,2,,楼龄新
484,2,,带电梯
485,2,,两房
485,2,,朝南
485,2,,南北通透
485,2,,精装
485,2,,名校区
485,2,,地铁可达
485,2,,带电梯
486,2,,两房
486,2,,高价
486,2,,精装
486,2,,名校区
486,2,,地铁可达
487,2,,两房
487,2,,高价
487,2,,名校区
487,2,,地铁可达
487,2,,带电梯
488,2,,三房
488,2,,毛坯
488,2,,名校区
488,2,,楼龄新
488,2,,带电梯
489,2,,两房
489,2,,朝南
489,2,,豪装
489,2,,名校区
489,2,,近地铁
489,2,,楼龄新
490,2,,三房
490,2,,朝南
490,2,,南北通透
490,2,,毛坯
490,2,,名校区
490,2,,地铁可达
490,2,,楼龄新
491,2,,三房
491,2,,朝南
491,2,,南北通透
491,2,,精装
491,2,,名校区
491,2,,带电梯
492,2,,两房
492,2,,高价
492,2,,朝南
492,2,,毛坯
492,2,,名校区
492,2,,地铁可达
492,2,,楼龄新
492,2,,带电梯
493,2,,四房
493,2,,朝南
493,2,,南北通透
493,2,,名校区
493,2,,地铁可达
493,2,,楼龄新
494,2,,四房
494,2,,高价
494,2,,毛坯
494,2,,名校区
494,2,,地铁可达
494,2,,楼龄新
495,2,,三房
495,2,,高价
495,2,,朝南
495,2,,南北通透
495,2,,名校区
495,2,,地铁可达
495,2,,带电梯
496,2,,四房
496,2,,高价
496,2,,朝南
496,2,,名校区
496,2,,近地铁
496,2,,楼龄新
497,2,,三房
497,2,,高价
497,2,,精装
497,2,,名校区
497,2,,地铁可达
497,2,,带电梯
498,2,,两房
498,2,,朝南
498,2,,南北通透
498,2,,名校区
498,2,,地铁可达
498,2,,楼龄新
499,2,,两房
499,2,,高价
499,2,,朝南
499,2,,豪装
499,2,,名校区
499,2,,带电梯
500,2,,两房
500,2,,朝南
500,2,,毛坯
500,2,,名校区
500,2,,地铁可达
500,2,,楼龄新
500,2,,带电梯
501,2,,四房
501,2,,高价
501,2,,朝南
501,2,,精装
501,2,,名校区
501,2,,近地铁
501,2,,带电梯
502,2,,四房
502,2,,朝南
502,2,,名校区
502,2,,楼龄新
502,2,,带电梯
503,2,,四房
503,2,,朝南
503,2,,名校区
503,2,,地铁可达
503,2,,楼龄新
503,2,,带电梯
504,2,,三房
504,2,,毛坯
504,2,,名校区
504,2,,近地铁
504,2,,楼龄新
505,2,,三房
505,2,,朝南
505,2,,毛坯
505,2,,名校区
505,2,,地铁可达
505,2,,带电梯
506,2,,两房
506,2,,朝南
506,2,,毛坯
506,2,,名校区
506,2,,近地铁
506,2,,带电梯
507,2,,三房
507,2,,高价
507,2,,朝南
507,2,,豪装
507,2,,名校区
507,2,,楼龄新
507,2,,带电梯
508,2,,四房
508,2,,豪装
508,2,,名校区
508,2,,地铁可达
508,2,,楼龄新
508,2,,带电梯
509,2,,两房
509,2,,朝南
509,2,,名校区
509,2,,地铁可达
509,2,,带电梯
510,2,,四房
510,2,,高价
510,2,,朝南
510,2,,南北通透
510,2,,名校区
510,2,,楼龄新
510,2,,带电梯
511,2,,两房
511,2,,朝南
511,2,,南北通透
511,2,,精装
511,2,,名校区
511,2,,近地铁
512,2,,四房
512,2,,朝南
512,2,,毛坯
512,2,,名校区
512,2,,地铁可达
513,2,,四房
513,2,,高价
513,2,,朝南
513,2,,毛坯
513,2,,名校区
513,2,,近地铁
513,2,,楼龄新
514,2,,三房
514,2,,朝南
514,2,,毛坯
514,2,,名校区
514,2,,地铁可达
514,2,,楼龄新
515,2,,四房
515,2,,朝南
515,2,,名校区
515,2,,地铁可达
515,2,,带电梯
516,2,,三房
516,2,,朝南
